ANIO,MES,AEROPUERTO_OPERACION,ORIGEN,DESTINO,EMPRESA,EXPLOTADOR,TIPO_VUELO,TRAFICO,TIPO_OPERACION,TotalOperaciones
2025,1,SKBG,SKUC,SKBG,1GS,1GS,N,N,LLEGADA,6
2025,1,SKBG,SKUC,SKBG,EFY,EFY,S,N,LLEGADA,30
2025,1,SKBG,SKUC,SKBG,NSE,1ED,N,N,LLEGADA,1
2025,1,SKBG,SKUC,SKBG,NSE,NSE,S,N,LLEGADA,11
2025,1,SKBG,SKVP,SKBG,0EC,0EC,N,N,LLEGADA,1
2025,1,SKBG,SKVV,SKBG,0DZ,0DZ,N,N,LLEGADA,1
2025,1,SKBG,SKVV,SKBG,0EC,0EC,N,N,LLEGADA,2
2025,1,SKBG,SKVV,SKBG,1GS,1GS,N,N,LLEGADA,1
2025,1,SKBG,SKYP,SKBG,0EC,0EC,N,N,LLEGADA,1
2025,1,SKBG,SKYP,SKBG,1DF,1DF,N,N,LLEGADA,1
2025,1,SKBG,TUPJ,SKBG,1ED,1ED,N,I,LLEGADA,1
2025,1,SKBG,ZZZZ,SKBG,1CP,1CP,N,N,LLEGADA,2
2025,1,SKBG,ZZZZ,SKBG,1EE,1EE,N,N,LLEGADA,4
2025,1,SKBG,ZZZZ,SKBG,1HB,1HB,N,N,LLEGADA,2
2025,1,SKBG,ZZZZ,SKBG,Estado,Estado,M,N,LLEGADA,2
2025,1,SKBG,ZZZZ,SKBG,HTS,HTS,N,N,LLEGADA,10
2025,1,SKBM,SKBM,SKPD,Estado,Estado,M,N,SALIDA,7
2025,1,SKBM,SKBM,SKUM,Estado,Estado,M,N,SALIDA,1
2025,1,SKBM,SKPD,SKBM,Estado,Estado,M,N,LLEGADA,7
2025,1,SKBM,SKUA,SKBM,Estado,Estado,M,N,LLEGADA,3
2025,1,SKBM,SKUM,SKBM,Estado,Estado,M,N,LLEGADA,2
2025,1,SKBN,SKBN,SKRH,Estado,Estado,M,N,SALIDA,2
2025,1,SKBN,SKSM,SKBN,Estado,Estado,M,N,LLEGADA,1
2025,1,SKBN,SKVP,SKBN,Estado,Estado,M,N,LLEGADA,1
2025,1,SKBO,CYUL,SKBO,ACA,ACA,S,I,LLEGADA,14
2025,1,SKBO,CYUL,SKBO,AVA,AVA,S,I,LLEGADA,17
2025,1,SKBO,CYYZ,SKBO,ACA,ACA,S,I,LLEGADA,14
2025,1,SKBO,CYYZ,SKBO,AVA,AVA,S,I,LLEGADA,48
2025,1,SKBO,EDDF,SKBO,DLH,DLH,S,I,LLEGADA,21
2025,1,SKBO,EGLL,SKBO,AVA,AVA,S,I,LLEGADA,31
2025,1,SKBO,EHAM,SKBO,KLM,KLM,S,I,LLEGADA,30
2025,1,SKBO,KAEX,SKBO,GXA,GXA,N,I,LLEGADA,4
2025,1,SKBO,KATL,SKBO,DAL,DAL,S,I,LLEGADA,60
2025,1,SKBO,KATL,SKBO,NCR,NCR,N,I,LLEGADA,1
2025,1,SKBO,KBIF,SKBO,Estado,Estado,M,I,LLEGADA,1
2025,1,SKBO,KBOS,SKBO,AVA,AVA,S,I,LLEGADA,13
2025,1,SKBO,KDFW,SKBO,AAL,AAL,S,I,LLEGADA,31
2025,1,SKBO,KEWR,SKBO,UAL,UAL,S,I,LLEGADA,38
2025,1,SKBO,KFLL,SKBO,AVA,AVA,S,I,LLEGADA,30
2025,1,SKBO,KFLL,SKBO,AVA,AVR,S,I,LLEGADA,1
2025,1,SKBO,KFLL,SKBO,NKS,NKS,S,I,LLEGADA,62
2025,1,SKBO,KHRL,SKBO,GXA,GXA,N,I,LLEGADA,6
2025,1,SKBO,KIAD,SKBO,AVA,AVA,S,I,LLEGADA,48
2025,1,SKBO,KIAH,SKBO,UAL,UAL,S,I,LLEGADA,59
2025,1,SKBO,KJFK,SKBO,AVA,AVA,S,I,LLEGADA,94
2025,1,SKBO,KJFK,SKBO,AVA,AVR,S,I,LLEGADA,1
2025,1,SKBO,KJFK,SKBO,NCR,NCR,N,I,LLEGADA,1
2025,1,SKBO,KLAX,SKBO,LNE,LAE,N,I,LLEGADA,1
2025,1,SKBO,KLCK,SKBO,WGN,WGN,N,I,LLEGADA,2
2025,1,SKBO,KMCO,SKBO,ARE,ARE,S,I,LLEGADA,35
2025,1,SKBO,KMCO,SKBO,AVA,AVA,N,I,LLEGADA,1
2025,1,SKBO,KMCO,SKBO,AVA,AVA,S,I,LLEGADA,53
2025,1,SKBO,KMCO,SKBO,AVA,AVR,S,I,LLEGADA,7
2025,1,SKBO,KMCO,SKBO,NKS,NKS,S,I,LLEGADA,25
2025,1,SKBO,KMIA,SKBO,AAL,AAL,S,I,LLEGADA,94
2025,1,SKBO,KMIA,SKBO,ABX,ABX,S,I,LLEGADA,25
2025,1,SKBO,KMIA,SKBO,ACA,ACA,N,I,LLEGADA,4
2025,1,SKBO,KMIA,SKBO,ACA,ACA,S,I,LLEGADA,8
2025,1,SKBO,KMIA,SKBO,ACL,ACL,G,I,LLEGADA,3
2025,1,SKBO,KMIA,SKBO,AJT,AJT,N,I,LLEGADA,36
2025,1,SKBO,KMIA,SKBO,ARE,ARE,S,I,LLEGADA,62
2025,1,SKBO,KMIA,SKBO,AVA,AVA,S,I,LLEGADA,114
2025,1,SKBO,KMIA,SKBO,AVA,AVA,X,I,LLEGADA,1
2025,1,SKBO,KMIA,SKBO,AVA,AVR,S,I,LLEGADA,10
2025,1,SKBO,KMIA,SKBO,DAE,DAE,S,I,LLEGADA,2
2025,1,SKBO,KMIA,SKBO,FDX,FDX,S,I,LLEGADA,26
2025,1,SKBO,KMIA,SKBO,GTI,GTI,S,I,LLEGADA,53
2025,1,SKBO,KMIA,SKBO,KYE,KYE,N,I,LLEGADA,12
2025,1,SKBO,KMIA,SKBO,LAE,LAE,N,I,LLEGADA,12
2025,1,SKBO,KMIA,SKBO,LAE,LAE,S,I,LLEGADA,101
2025,1,SKBO,KMIA,SKBO,LNE,LAE,S,I,LLEGADA,2
2025,1,SKBO,KMIA,SKBO,LNE,LNE,S,I,LLEGADA,1
2025,1,SKBO,KMIA,SKBO,LTG,LTG,S,I,LLEGADA,2
2025,1,SKBO,KMIA,SKBO,MPH,MPH,S,I,LLEGADA,8
2025,1,SKBO,KMIA,SKBO,THY,THY,S,I,LLEGADA,3
2025,1,SKBO,KMIA,SKBO,TPA,AJT,N,I,LLEGADA,25
2025,1,SKBO,KMIA,SKBO,TPA,TPA,N,I,LLEGADA,21
2025,1,SKBO,KMIA,SKBO,TPA,TPA,S,I,LLEGADA,39
2025,1,SKBO,KMIA,SKBO,UAE,UAE,S,I,LLEGADA,31
2025,1,SKBO,KMIA,SKBO,UPS,UPS,S,I,LLEGADA,39
2025,1,SKBO,KMIA,SKBO,WGN,WGN,N,I,LLEGADA,12
2025,1,SKBO,KNKX,SKBO,Estado,Estado,M,I,LLEGADA,2
2025,1,SKBO,KORD,SKBO,AVA,AVA,S,I,LLEGADA,31
2025,1,SKBO,KORD,SKBO,QTR,QTR,S,I,LLEGADA,1
2025,1,SKBO,LEBL,SKBO,AVA,AVA,S,I,LLEGADA,30
2025,1,SKBO,LEMD,SKBO,AEA,AEA,S,I,LLEGADA,31
2025,1,SKBO,LEMD,SKBO,AVA,AVA,S,I,LLEGADA,122
2025,1,SKBO,LEMD,SKBO,AVA,AVA,X,I,LLEGADA,1
2025,1,SKBO,LEMD,SKBO,IBE,IBE,S,I,LLEGADA,92
2025,1,SKBO,LEMD,SKBO,LPE,LAN,S,I,LLEGADA,1
2025,1,SKBO,LEMD,SKBO,PUE,PUE,S,I,LLEGADA,18
2025,1,SKBO,LFPG,SKBO,AFR,AFR,S,I,LLEGADA,30
2025,1,SKBO,LFPG,SKBO,AVA,AVA,S,I,LLEGADA,30
2025,1,SKBO,LTFM,SKBO,THY,THY,S,I,LLEGADA,31
2025,1,SKBO,MDPC,SKBO,AVA,AVA,S,I,LLEGADA,73
2025,1,SKBO,MDPC,SKBO,AVA,AVR,S,I,LLEGADA,3
2025,1,SKBO,MDPC,SKBO,DWI,DWI,S,I,LLEGADA,11
2025,1,SKBO,MDPC,SKBO,RPB,RPB,S,I,LLEGADA,31
2025,1,SKBO,MDSD,SKBO,AJT,AJT,N,I,LLEGADA,1
2025,1,SKBO,MDSD,SKBO,AVA,AVA,S,I,LLEGADA,39
2025,1,SKBO,MDSD,SKBO,AVA,AVR,S,I,LLEGADA,5
2025,1,SKBO,MDSD,SKBO,DWI,DWI,S,I,LLEGADA,25
2025,1,SKBO,MDSD,SKBO,Estado,Estado,M,I,LLEGADA,2
2025,1,SKBO,MDSD,SKBO,KRE,KRE,N,I,LLEGADA,1
2025,1,SKBO,MDSD,SKBO,RPB,RPB,S,I,LLEGADA,16
2025,1,SKBO,MDSD,SKBO,TPA,TPA,N,I,LLEGADA,2
2025,1,SKBO,MGGT,SKBO,AVA,AVA,S,I,LLEGADA,27
2025,1,SKBO,MGGT,SKBO,AVA,AVA,X,I,LLEGADA,1
2025,1,SKBO,MGGT,SKBO,AVA,AVR,S,I,LLEGADA,3
2025,1,SKBO,MGGT,SKBO,GUG,AVA,S,I,LLEGADA,31
2025,1,SKBO,MGGT,SKBO,TPA,TPA,S,I,LLEGADA,2
2025,1,SKBO,MHPR,SKBO,AVA,AVA,S,I,LLEGADA,9
2025,1,SKBO,MHPR,SKBO,AVA,AVR,S,I,LLEGADA,4
2025,1,SKBO,MMGL,SKBO,VIV,AIJ,S,I,LLEGADA,2
2025,1,SKBO,MMGL,SKBO,VIV,VIV,S,I,LLEGADA,7
2025,1,SKBO,MMMX,SKBO,AMX,AMX,S,I,LLEGADA,90
2025,1,SKBO,MMMX,SKBO,AVA,AVA,S,I,LLEGADA,115
2025,1,SKBO,MMMX,SKBO,AVA,AVR,S,I,LLEGADA,8
2025,1,SKBO,MMMX,SKBO,VOI,VOI,S,I,LLEGADA,31
2025,1,SKBO,MMMY,SKBO,VIV,AIJ,S,I,LLEGADA,1
2025,1,SKBO,MMMY,SKBO,VIV,VIV,S,I,LLEGADA,8
2025,1,SKBO,MMSM,SKBO,ETH,ETH,S,I,LLEGADA,8
2025,1,SKBO,MMSM,SKBO,MAA,MAA,S,I,LLEGADA,6
2025,1,SKBO,MMSM,SKBO,NCR,NCR,N,I,LLEGADA,1
2025,1,SKBO,MMSM,SKBO,TNO,TPA,S,I,LLEGADA,7
2025,1,SKBO,MMSM,SKBO,VIV,VIV,S,I,LLEGADA,30
2025,1,SKBO,MMTL,SKBO,AVA,AVA,S,I,LLEGADA,11
2025,1,SKBO,MMTL,SKBO,AVA,AVR,S,I,LLEGADA,3
2025,1,SKBO,MMUN,SKBO,AVA,AVA,S,I,LLEGADA,91
2025,1,SKBO,MMUN,SKBO,AVA,AVR,S,I,LLEGADA,3
2025,1,SKBO,MMUN,SKBO,RPB,RPB,S,I,LLEGADA,12
2025,1,SKBO,MMUN,SKBO,VIV,VIV,S,I,LLEGADA,30
2025,1,SKBO,MPPA,SKBO,RPB,RPB,S,I,LLEGADA,24
2025,1,SKBO,MPTO,SKBO,ACL,ACL,N,I,LLEGADA,7
2025,1,SKBO,MPTO,SKBO,AVA,AVA,S,I,LLEGADA,87
2025,1,SKBO,MPTO,SKBO,AVA,AVA,X,I,LLEGADA,1
2025,1,SKBO,MPTO,SKBO,AVA,AVR,S,I,LLEGADA,9
2025,1,SKBO,MPTO,SKBO,CMP,CMP,S,I,LLEGADA,240
2025,1,SKBO,MPTO,SKBO,CMP,CMP,X,I,LLEGADA,1
2025,1,SKBO,MPTO,SKBO,CMP,RPB,S,I,LLEGADA,35
2025,1,SKBO,MPTO,SKBO,DAE,DAE,S,I,LLEGADA,28
2025,1,SKBO,MPTO,SKBO,GLG,AVA,S,I,LLEGADA,1
2025,1,SKBO,MPTO,SKBO,GLG,GLG,S,I,LLEGADA,12
2025,1,SKBO,MPTO,SKBO,JOS,JOS,S,I,LLEGADA,1
2025,1,SKBO,MPTO,SKBO,KRE,1FZ,N,I,LLEGADA,1
2025,1,SKBO,MPTO,SKBO,KRE,KRE,N,I,LLEGADA,3
2025,1,SKBO,MPTO,SKBO,KRE,KRE,S,I,LLEGADA,11
2025,1,SKBO,MPTO,SKBO,LAE,LAE,N,I,LLEGADA,7
2025,1,SKBO,MPTO,SKBO,LAE,LAE,S,I,LLEGADA,6
2025,1,SKBO,MPTO,SKBO,MAA,MAA,S,I,LLEGADA,1
2025,1,SKBO,MPTO,SKBO,RPB,RPB,S,I,LLEGADA,1
2025,1,SKBO,MPTO,SKBO,RPB,RPB,X,I,LLEGADA,2
2025,1,SKBO,MPTO,SKBO,TPA,TPA,N,I,LLEGADA,4
2025,1,SKBO,MPTO,SKBO,UCG,UCG,N,I,LLEGADA,5
2025,1,SKBO,MROC,SKBO,AVA,AVA,S,I,LLEGADA,17
2025,1,SKBO,MROC,SKBO,AVA,AVR,S,I,LLEGADA,1
2025,1,SKBO,MROC,SKBO,LRC,AVA,S,I,LLEGADA,91
2025,1,SKBO,MROC,SKBO,LRC,LRC,S,I,LLEGADA,2
2025,1,SKBO,MROC,SKBO,RPB,RPB,S,I,LLEGADA,17
2025,1,SKBO,MROC,SKBO,TPA,TPA,N,I,LLEGADA,2
2025,1,SKBO,MROC,SKBO,TPA,TPA,S,I,LLEGADA,1
2025,1,SKBO,MSLP,SKBO,AVA,AVA,N,I,LLEGADA,1
2025,1,SKBO,MSLP,SKBO,AVA,AVA,S,I,LLEGADA,27
2025,1,SKBO,MSLP,SKBO,AVA,AVR,S,I,LLEGADA,4
2025,1,SKBO,MSLP,SKBO,TAI,AVA,G,I,LLEGADA,1
2025,1,SKBO,MSLP,SKBO,TAI,AVA,S,I,LLEGADA,57
2025,1,SKBO,MSLP,SKBO,TAI,TAI,S,I,LLEGADA,2
2025,1,SKBO,MSLP,SKBO,TPA,TPA,N,I,LLEGADA,3
2025,1,SKBO,MUHA,SKBO,AVA,AVA,S,I,LLEGADA,31
2025,1,SKBO,MUHA,SKBO,RPB,RPB,N,I,LLEGADA,3
2025,1,SKBO,MUHA,SKBO,RPB,RPB,S,I,LLEGADA,18
2025,1,SKBO,SABE,SKBO,ARG,ARG,S,I,LLEGADA,26
2025,1,SKBO,SABE,SKBO,AVA,AVA,S,I,LLEGADA,13
2025,1,SKBO,SAEZ,SKBO,AVA,AVA,N,I,LLEGADA,1
2025,1,SKBO,SAEZ,SKBO,AVA,AVA,S,I,LLEGADA,63
2025,1,SKBO,SAEZ,SKBO,GLO,GLO,S,I,LLEGADA,31
2025,1,SKBO,SAEZ,SKBO,TPA,TPA,N,I,LLEGADA,4
2025,1,SKBO,SBCT,SKBO,LAE,LAE,S,I,LLEGADA,1
2025,1,SKBO,SBCT,SKBO,TPA,TPA,S,I,LLEGADA,4
2025,1,SKBO,SBEG,SKBO,AVA,AVA,S,I,LLEGADA,16
2025,1,SKBO,SBEG,SKBO,AVA,AVR,S,I,LLEGADA,1
2025,1,SKBO,SBEG,SKBO,GTI,GTI,S,I,LLEGADA,1
2025,1,SKBO,SBEG,SKBO,LAE,LAE,N,I,LLEGADA,1
2025,1,SKBO,SBEG,SKBO,LAE,LAE,S,I,LLEGADA,11
2025,1,SKBO,SBEG,SKBO,LTG,LTG,S,I,LLEGADA,4
2025,1,SKBO,SBEG,SKBO,TPA,TPA,N,I,LLEGADA,1
2025,1,SKBO,SBEG,SKBO,TPA,TPA,S,I,LLEGADA,4
2025,1,SKBO,SBFL,SKBO,LAE,LAE,S,I,LLEGADA,1
2025,1,SKBO,SBGL,SKBO,AVA,AVA,S,I,LLEGADA,61
2025,1,SKBO,SBGL,SKBO,LAE,LAE,S,I,LLEGADA,1
2025,1,SKBO,SBGR,SKBO,ARE,ARE,S,I,LLEGADA,31
2025,1,SKBO,SBGR,SKBO,AVA,AVA,S,I,LLEGADA,123
2025,1,SKBO,SBGR,SKBO,LAE,LAE,S,I,LLEGADA,3
2025,1,SKBO,SBGR,SKBO,LCO,LAE,S,I,LLEGADA,6
2025,1,SKBO,SBGR,SKBO,QTR,QTR,S,I,LLEGADA,8
2025,1,SKBO,SBKP,SKBO,DAE,DAE,G,I,LLEGADA,5
2025,1,SKBO,SBKP,SKBO,DAE,DAE,N,I,LLEGADA,14
2025,1,SKBO,SBKP,SKBO,DAE,DAE,S,I,LLEGADA,2
2025,1,SKBO,SBKP,SKBO,DAE,DAE,X,I,LLEGADA,4
2025,1,SKBO,SBKP,SKBO,LAE,LAE,S,I,LLEGADA,8
2025,1,SKBO,SBKP,SKBO,LTG,LAE,S,I,LLEGADA,1
2025,1,SKBO,SBKP,SKBO,LTG,LTG,S,I,LLEGADA,3
2025,1,SKBO,SBKP,SKBO,TPA,TPA,N,I,LLEGADA,1
2025,1,SKBO,SBKP,SKBO,TPA,TPA,S,I,LLEGADA,8
2025,1,SKBO,SBVT,SKBO,TPA,TPA,N,I,LLEGADA,3
2025,1,SKBO,SCEL,SKBO,AVA,AVA,S,I,LLEGADA,94
2025,1,SKBO,SCEL,SKBO,JAT,JAT,S,I,LLEGADA,29
2025,1,SKBO,SCEL,SKBO,JAT,JEC,S,I,LLEGADA,5
2025,1,SKBO,SCEL,SKBO,LAN,ARE,X,I,LLEGADA,2
2025,1,SKBO,SCEL,SKBO,LAN,LAN,S,I,LLEGADA,60
2025,1,SKBO,SDSC,SKBO,ARE,ARE,X,I,LLEGADA,1
2025,1,SKBO,SEGU,SKBO,AVA,AVA,S,I,LLEGADA,22
2025,1,SKBO,SEGU,SKBO,AVA,AVR,S,I,LLEGADA,9
2025,1,SKBO,SEGU,SKBO,GLG,AVA,S,I,LLEGADA,25
2025,1,SKBO,SEGU,SKBO,GLG,GLG,S,I,LLEGADA,101
2025,1,SKBO,SEQM,SKBO,ACL,ACL,N,I,LLEGADA,3
2025,1,SKBO,SEQM,SKBO,ARE,ARE,X,I,LLEGADA,1
2025,1,SKBO,SEQM,SKBO,AVA,AVA,S,I,LLEGADA,24
2025,1,SKBO,SEQM,SKBO,AVA,AVR,S,I,LLEGADA,5
2025,1,SKBO,SEQM,SKBO,Estado,Estado,M,I,LLEGADA,1
2025,1,SKBO,SEQM,SKBO,GLG,AVA,S,I,LLEGADA,72
2025,1,SKBO,SEQM,SKBO,GLG,AVA,X,I,LLEGADA,1
2025,1,SKBO,SEQM,SKBO,GLG,GLG,S,I,LLEGADA,47
2025,1,SKBO,SEQM,SKBO,KRE,KRE,G,I,LLEGADA,1
2025,1,SKBO,SEQM,SKBO,KRE,KRE,N,I,LLEGADA,2
2025,1,SKBO,SEQM,SKBO,LNE,LNE,S,I,LLEGADA,61
2025,1,SKBO,SEQM,SKBO,TPA,TPA,N,I,LLEGADA,13
2025,1,SKBO,SEQM,SKBO,TPA,TPA,X,I,LLEGADA,1
2025,1,SKBO,SGAS,SKBO,AVA,AVA,S,I,LLEGADA,13
2025,1,SKBO,SGAS,SKBO,LAE,LAE,S,I,LLEGADA,1
2025,1,SKBO,SGAS,SKBO,TPA,TPA,N,I,LLEGADA,3
2025,1,SKBO,SGES,SKBO,TPA,TPA,N,I,LLEGADA,1
2025,1,SKBO,SKAG,SKBO,Estado,Estado,M,N,LLEGADA,2
2025,1,SKBO,SKAG,SKBO,NSE,NSE,S,N,LLEGADA,15
2025,1,SKBO,SKAP,SKBO,Estado,Estado,M,N,LLEGADA,26
2025,1,SKBO,SKAR,SKBO,ARE,ARE,S,N,LLEGADA,28
2025,1,SKBO,SKAR,SKBO,ARE,LAN,S,N,LLEGADA,3
2025,1,SKBO,SKAR,SKBO,AVA,AVA,S,N,LLEGADA,54
2025,1,SKBO,SKAR,SKBO,AVA,AVR,S,N,LLEGADA,5
2025,1,SKBO,SKAR,SKBO,AVR,AVA,S,N,LLEGADA,17
2025,1,SKBO,SKAR,SKBO,AVR,AVR,S,N,LLEGADA,14
2025,1,SKBO,SKAR,SKBO,AVR,EFY,S,N,LLEGADA,62
2025,1,SKBO,SKAR,SKBO,Estado,Estado,M,N,LLEGADA,3
2025,1,SKBO,SKAR,SKBO,RPB,RPB,S,N,LLEGADA,18
2025,1,SKBO,SKAS,SKBO,EFY,EFY,S,N,LLEGADA,17
2025,1,SKBO,SKAS,SKBO,Estado,Estado,M,N,LLEGADA,2
2025,1,SKBO,SKAS,SKBO,NSE,NSE,S,N,LLEGADA,50
2025,1,SKBO,SKBG,SKBO,0DZ,0DZ,N,N,LLEGADA,1
2025,1,SKBO,SKBG,SKBO,1DF,1DF,N,N,LLEGADA,3
2025,1,SKBO,SKBG,SKBO,1ED,1ED,N,N,LLEGADA,1
2025,1,SKBO,SKBG,SKBO,1EH,1EH,N,N,LLEGADA,1
2025,1,SKBO,SKBG,SKBO,1GQ,1GQ,N,N,LLEGADA,1
2025,1,SKBO,SKBG,SKBO,ACL,ACL,N,N,LLEGADA,1
2025,1,SKBO,SKBG,SKBO,ARE,ARE,S,N,LLEGADA,155
2025,1,SKBO,SKBG,SKBO,ARE,LAN,S,N,LLEGADA,11
2025,1,SKBO,SKBG,SKBO,AVA,AVA,N,N,LLEGADA,1
2025,1,SKBO,SKBG,SKBO,AVA,AVA,S,N,LLEGADA,168
2025,1,SKBO,SKBG,SKBO,AVA,AVR,S,N,LLEGADA,67
2025,1,SKBO,SKBG,SKBO,AVR,AVA,S,N,LLEGADA,22
2025,1,SKBO,SKBG,SKBO,AVR,AVR,S,N,LLEGADA,40
2025,1,SKBO,SKBG,SKBO,AVR,EFY,S,N,LLEGADA,30
2025,1,SKBO,SKBG,SKBO,Estado,Estado,M,N,LLEGADA,13
2025,1,SKBO,SKBG,SKBO,RPB,RPB,S,N,LLEGADA,9
2025,1,SKBO,SKBO,AFIL,EFY,EFY,S,N,SALIDA,1
2025,1,SKBO,SKBO,CYUL,ACA,ACA,N,I,SALIDA,1
2025,1,SKBO,SKBO,CYUL,ACA,ACA,S,I,SALIDA,12
2025,1,SKBO,SKBO,CYUL,AVA,AVA,S,I,SALIDA,18
2025,1,SKBO,SKBO,CYYZ,ACA,ACA,S,I,SALIDA,14
2025,1,SKBO,SKBO,CYYZ,AVA,AVA,S,I,SALIDA,49
2025,1,SKBO,SKBO,EDDF,DLH,DLH,S,I,SALIDA,21
2025,1,SKBO,SKBO,EGLL,AVA,AVA,S,I,SALIDA,31
2025,1,SKBO,SKBO,KAEX,GXA,GXA,G,I,SALIDA,1
2025,1,SKBO,SKBO,KAEX,GXA,GXA,N,I,SALIDA,1
2025,1,SKBO,SKBO,KATL,DAL,DAL,S,I,SALIDA,56
2025,1,SKBO,SKBO,KBIF,Estado,Estado,M,I,SALIDA,1
2025,1,SKBO,SKBO,KBOS,AVA,AVA,S,I,SALIDA,13
2025,1,SKBO,SKBO,KDFW,AAL,AAL,S,I,SALIDA,30
2025,1,SKBO,SKBO,KDFW,GXA,GXA,N,I,SALIDA,1
2025,1,SKBO,SKBO,KEWR,UAL,UAL,S,I,SALIDA,37
2025,1,SKBO,SKBO,KFLL,AVA,AVA,S,I,SALIDA,30
2025,1,SKBO,SKBO,KFLL,AVA,AVR,S,I,SALIDA,1
2025,1,SKBO,SKBO,KFLL,NKS,NKS,S,I,SALIDA,62
2025,1,SKBO,SKBO,KHRL,GXA,GXA,G,I,SALIDA,3
2025,1,SKBO,SKBO,KHRL,GXA,GXA,N,I,SALIDA,3
2025,1,SKBO,SKBO,KIAD,AVA,AVA,S,I,SALIDA,49
2025,1,SKBO,SKBO,KIAH,UAL,UAL,S,I,SALIDA,59
2025,1,SKBO,SKBO,KJFK,AVA,AVA,S,I,SALIDA,93
2025,1,SKBO,SKBO,KMCO,ARE,ARE,S,I,SALIDA,35
2025,1,SKBO,SKBO,KMCO,AVA,AVA,S,I,SALIDA,55
2025,1,SKBO,SKBO,KMCO,AVA,AVR,S,I,SALIDA,7
2025,1,SKBO,SKBO,KMCO,NKS,NKS,S,I,SALIDA,25
2025,1,SKBO,SKBO,KMCO,UAL,UAL,X,I,SALIDA,1
2025,1,SKBO,SKBO,KMIA,AAL,AAL,S,I,SALIDA,93
2025,1,SKBO,SKBO,KMIA,AAL,AAL,X,I,SALIDA,1
2025,1,SKBO,SKBO,KMIA,ABX,ABX,N,I,SALIDA,25
2025,1,SKBO,SKBO,KMIA,ACA,ACA,N,I,SALIDA,9
2025,1,SKBO,SKBO,KMIA,ACA,ACA,S,I,SALIDA,2
2025,1,SKBO,SKBO,KMIA,ACL,ACL,N,I,SALIDA,3
2025,1,SKBO,SKBO,KMIA,AJT,AJT,N,I,SALIDA,54
2025,1,SKBO,SKBO,KMIA,ARE,ARE,S,I,SALIDA,62
2025,1,SKBO,SKBO,KMIA,AVA,AVA,S,I,SALIDA,114
2025,1,SKBO,SKBO,KMIA,AVA,AVR,S,I,SALIDA,10
2025,1,SKBO,SKBO,KMIA,DAE,DAE,N,I,SALIDA,27
2025,1,SKBO,SKBO,KMIA,DAE,DAE,S,I,SALIDA,1
2025,1,SKBO,SKBO,KMIA,DAL,DAL,X,I,SALIDA,1
2025,1,SKBO,SKBO,KMIA,ETH,ETH,N,I,SALIDA,7
2025,1,SKBO,SKBO,KMIA,ETH,ETH,S,I,SALIDA,1
2025,1,SKBO,SKBO,KMIA,FDX,FDX,N,I,SALIDA,1
2025,1,SKBO,SKBO,KMIA,GTI,GTI,N,I,SALIDA,36
2025,1,SKBO,SKBO,KMIA,KYE,KYE,N,I,SALIDA,12
2025,1,SKBO,SKBO,KMIA,LAE,LAE,N,I,SALIDA,139
2025,1,SKBO,SKBO,KMIA,LAE,LAE,S,I,SALIDA,17
2025,1,SKBO,SKBO,KMIA,LCO,LAE,N,I,SALIDA,5
2025,1,SKBO,SKBO,KMIA,LCO,LAE,S,I,SALIDA,1
2025,1,SKBO,SKBO,KMIA,LTG,LAE,N,I,SALIDA,1
2025,1,SKBO,SKBO,KMIA,LTG,LTG,N,I,SALIDA,9
2025,1,SKBO,SKBO,KMIA,MPH,MPH,N,I,SALIDA,8
2025,1,SKBO,SKBO,KMIA,NCR,NCR,N,I,SALIDA,1
2025,1,SKBO,SKBO,KMIA,QTR,QTR,N,I,SALIDA,9
2025,1,SKBO,SKBO,KMIA,THY,THY,N,I,SALIDA,2
2025,1,SKBO,SKBO,KMIA,THY,THY,S,I,SALIDA,1
2025,1,SKBO,SKBO,KMIA,TPA,AJT,G,I,SALIDA,1
2025,1,SKBO,SKBO,KMIA,TPA,AJT,N,I,SALIDA,25
2025,1,SKBO,SKBO,KMIA,TPA,TPA,N,I,SALIDA,99
2025,1,SKBO,SKBO,KMIA,UAE,UAE,S,I,SALIDA,31
2025,1,SKBO,SKBO,KMIA,UPS,UPS,N,I,SALIDA,38
2025,1,SKBO,SKBO,KMIA,WGN,WGN,N,I,SALIDA,14
2025,1,SKBO,SKBO,KNKX,Estado,Estado,M,I,SALIDA,2
2025,1,SKBO,SKBO,KORD,AVA,AVA,S,I,SALIDA,31
2025,1,SKBO,SKBO,LEBL,AVA,AVA,S,I,SALIDA,31
2025,1,SKBO,SKBO,LEMD,AEA,AEA,S,I,SALIDA,31
2025,1,SKBO,SKBO,LEMD,AVA,AVA,S,I,SALIDA,124
2025,1,SKBO,SKBO,LEMD,IBE,IBE,S,I,SALIDA,93
2025,1,SKBO,SKBO,LEMD,LPE,LAN,X,I,SALIDA,1
2025,1,SKBO,SKBO,LFPG,AFR,AFR,S,I,SALIDA,26
2025,1,SKBO,SKBO,LFPG,AVA,AVA,S,I,SALIDA,31
2025,1,SKBO,SKBO,MDPC,AVA,AVA,S,I,SALIDA,72
2025,1,SKBO,SKBO,MDPC,AVA,AVR,S,I,SALIDA,3
2025,1,SKBO,SKBO,MDPC,DWI,DWI,S,I,SALIDA,10
2025,1,SKBO,SKBO,MDPC,RPB,RPB,S,I,SALIDA,30
2025,1,SKBO,SKBO,MDSD,AVA,AVA,S,I,SALIDA,39
